codigo_postal,estado,municipio,ciudad,tipo_asentamiento,asentamiento,clave_oficina
14376,Ciudad de México,Tlalpan,Ciudad de México,Colonia,Arboledas del Sur,14391
14377,Ciudad de México,Tlalpan,Ciudad de México,Colonia,Hacienda San Juan,14391
14380,Ciudad de México,Tlalpan,Ciudad de México,Colonia,A.M.S.A,14391
14380,Ciudad de México,Tlalpan,Ciudad de México,Colonia,San Bartolo El Chico,14391
14386,Ciudad de México,Tlalpan,Ciudad de México,Colonia,Rancho los Colorines,14391
14387,Ciudad de México,Tlalpan,Ciudad de México,Colonia,Ex Hacienda San Juan de Dios,14391
14388,Ciudad de México,Tlalpan,Ciudad de México,Colonia,Guadalupe,14391
14389,Ciudad de México,Tlalpan,Ciudad de México,Colonia,Arenal de Guadalupe,14391
14390,Ciudad de México,Tlalpan,Ciudad de México,Colonia,Rinconada Las Hadas,14391
14390,Ciudad de México,Tlalpan,Ciudad de México,Colonia,Narciso Mendoza,14391
14390,Ciudad de México,Tlalpan,Ciudad de México,Colonia,Residencial Villa Coapa,14391
14390,Ciudad de México,Tlalpan,Ciudad de México,Colonia,Villa Coapa,14391
14400,Ciudad de México,Tlalpan,Ciudad de México,Pueblo,San Andrés Totoltepec,14091
14406,Ciudad de México,Tlalpan,Ciudad de México,Colonia,Divisadero,14091
14408,Ciudad de México,Tlalpan,Ciudad de México,Colonia,Nuevo Renacimiento de Axalco,14091
14409,Ciudad de México,Tlalpan,Ciudad de México,Colonia,Tecorral,14091
14410,Ciudad de México,Tlalpan,Ciudad de México,Colonia,Bosques de Tepeximilpa,14091
14410,Ciudad de México,Tlalpan,Ciudad de México,Colonia,Fuentes Brotantes,14091
14420,Ciudad de México,Tlalpan,Ciudad de México,Colonia,Cumbres de Tepetongo,14091
14420,Ciudad de México,Tlalpan,Ciudad de México,Colonia,Mesa de los Hornos,14091
14420,Ciudad de México,Tlalpan,Ciudad de México,Colonia,Santa Úrsula Xitla,14091
14426,Ciudad de México,Tlalpan,Ciudad de México,Colonia,Texcaltenco,14091
14426,Ciudad de México,Tlalpan,Ciudad de México,Colonia,Tlaxcaltenco la Mesa,14091
14427,Ciudad de México,Tlalpan,Ciudad de México,Colonia,San Juan Tepeximilpa,14091
14427,Ciudad de México,Tlalpan,Ciudad de México,Colonia,Tepeximilpa la Paz,14091
14429,Ciudad de México,Tlalpan,Ciudad de México,Colonia,Santísima Trinidad,14091
14430,Ciudad de México,Tlalpan,Ciudad de México,Barrio,El Truenito,14091
14430,Ciudad de México,Tlalpan,Ciudad de México,Colonia,Tlalcoligia,14091
14438,Ciudad de México,Tlalpan,Ciudad de México,Colonia,Pedregal de Santa Úrsula Xitla,14091
14439,Ciudad de México,Tlalpan,Ciudad de México,Colonia,Pedregal de las Águilas,14091
14440,Ciudad de México,Tlalpan,Ciudad de México,Colonia,Los Volcanes,14091
14449,Ciudad de México,Tlalpan,Ciudad de México,Colonia,El Mirador 1A Sección,14091
14449,Ciudad de México,Tlalpan,Ciudad de México,Colonia,El Mirador 2A Sección,14091
14449,Ciudad de México,Tlalpan,Ciudad de México,Colonia,El Mirador 3A Sección,14091
14456,Ciudad de México,Tlalpan,Ciudad de México,Colonia,Atocpa,14091
14456,Ciudad de México,Tlalpan,Ciudad de México,Colonia,Atocpa Sur,14091
14460,Ciudad de México,Tlalpan,Ciudad de México,Colonia,Tlalpuente,14091
14470,Ciudad de México,Tlalpan,Ciudad de México,Colonia,Tepetlica,14091
14470,Ciudad de México,Tlalpan,Ciudad de México,Colonia,Plan de Ayala,14091
14476,Ciudad de México,Tlalpan,Ciudad de México,Colonia,La Palma,14091
14479,Ciudad de México,Tlalpan,Ciudad de México,Colonia,Viveros Coatectlán,14091
14480,Ciudad de México,Tlalpan,Ciudad de México,Pueblo,La Magdalena Petlacalco,14091
14490,Ciudad de México,Tlalpan,Ciudad de México,Pueblo,San Miguel Xicalco,14091
14500,Ciudad de México,Tlalpan,Ciudad de México,Colonia,Ocotla Chico,14091
14500,Ciudad de México,Tlalpan,Ciudad de México,Pueblo,San Miguel Topilejo,14091
14600,Ciudad de México,Tlalpan,Ciudad de México,Colonia,Valle Escondido,14091
14608,Ciudad de México,Tlalpan,Ciudad de México,Colonia,Colinas del Bosque,14091
14609,Ciudad de México,Tlalpan,Ciudad de México,Colonia,Las Tórtolas,14091
14610,Ciudad de México,Tlalpan,Ciudad de México,Colonia,Arenal Tepepan,14091
14620,Ciudad de México,Tlalpan,Ciudad de México,Colonia,Club de Golf México,14091
14629,Ciudad de México,Tlalpan,Ciudad de México,Colonia,San Buenaventura,14091
14630,Ciudad de México,Tlalpan,Ciudad de México,Pueblo,Chimalcoyoc,14091
14630,Ciudad de México,Tlalpan,Ciudad de México,Colonia,Villa Tlalpan,14091
14640,Ciudad de México,Tlalpan,Ciudad de México,Colonia,Ejidos de San Pedro Mártir,14091
14643,Ciudad de México,Tlalpan,Ciudad de México,Colonia,Tecoantitla Xolalpa,14091
14643,Ciudad de México,Tlalpan,Ciudad de México,Colonia,Fuentes de Tepepan,14091
14646,Ciudad de México,Tlalpan,Ciudad de México,Colonia,Valle de Tepepan,14091
14647,Ciudad de México,Tlalpan,Ciudad de México,Colonia,Juventud Unida,14091
14647,Ciudad de México,Tlalpan,Ciudad de México,Colonia,Movimiento Organizado de Tlalpan,14091
14647,Ciudad de México,Tlalpan,Ciudad de México,Colonia,Rinconada El Mirador,14091
14650,Ciudad de México,Tlalpan,Ciudad de México,Pueblo,San Pedro Mártir,14091
14653,Ciudad de México,Tlalpan,Ciudad de México,Colonia,Heróico Colegio Militar,14091
14654,Ciudad de México,Tlalpan,Ciudad de México,Colonia,Dolores Tlalli,14091
14655,Ciudad de México,Tlalpan,Ciudad de México,Colonia,Valle Verde,14091
14657,Ciudad de México,Tlalpan,Ciudad de México,Colonia,Tlalmille,14091
14658,Ciudad de México,Tlalpan,Ciudad de México,Colonia,Mirador del Valle,14091
14659,Ciudad de México,Tlalpan,Ciudad de México,Colonia,María Esther Zuno de Echeverría,14091
14700,Ciudad de México,Tlalpan,Ciudad de México,Pueblo,San Miguel Ajusco,14201
14710,Ciudad de México,Tlalpan,Ciudad de México,Pueblo,Santo Tomas Ajusco,14201
14720,Ciudad de México,Tlalpan,Ciudad de México,Colonia,Belvedere Ajusco,14201
14730,Ciudad de México,Tlalpan,Ciudad de México,Colonia,Lomas de Cuilotepec,14201
14734,Ciudad de México,Tlalpan,Ciudad de México,Colonia,Zacatón,14201
14735,Ciudad de México,Tlalpan,Ciudad de México,Colonia,Lomas de Cuilotepec II Sección,14201
14735,Ciudad de México,Tlalpan,Ciudad de México,Campamento,Lomas de Tepemecatl,14201
14737,Ciudad de México,Tlalpan,Ciudad de México,Colonia,Vistas del Pedregal,14201
14738,Ciudad de México,Tlalpan,Ciudad de México,Colonia,Bosques del Pedregal,14201
14739,Ciudad de México,Tlalpan,Ciudad de México,Colonia,2 de Octubre,14201
14740,Ciudad de México,Tlalpan,Ciudad de México,Colonia,Lomas de Padierna Sur,14201
14748,Ciudad de México,Tlalpan,Ciudad de México,Colonia,Mirador I,14201
14748,Ciudad de México,Tlalpan,Ciudad de México,Colonia,Mirador II,14201
14749,Ciudad de México,Tlalpan,Ciudad de México,Colonia,Chimilli,14201
14760,Ciudad de México,Tlalpan,Ciudad de México,Colonia,Héroes de 1910,14201
14900,Ciudad de México,Tlalpan,Ciudad de México,Pueblo,Parres El Guarda,14091
15000,Ciudad de México,Venustiano Carranza,Ciudad de México,Colonia,General Ignacio Zaragoza,15001
15010,Ciudad de México,Venustiano Carranza,Ciudad de México,Colonia,Valentín Gómez Farias,15001
15020,Ciudad de México,Venustiano Carranza,Ciudad de México,Colonia,Puebla,15001
15100,Ciudad de México,Venustiano Carranza,Ciudad de México,Colonia,Zona Centro,15001
15200,Ciudad de México,Venustiano Carranza,Ciudad de México,Colonia,Janitzio,15001
15210,Ciudad de México,Venustiano Carranza,Ciudad de México,Colonia,Valle Gómez,15001
15220,Ciudad de México,Venustiano Carranza,Ciudad de México,Colonia,Nicolás Bravo,15001
15220,Ciudad de México,Venustiano Carranza,Ciudad de México,Colonia,Popular Rastro,15001
15230,Ciudad de México,Venustiano Carranza,Ciudad de México,Colonia,Emilio Carranza,15001
15240,Ciudad de México,Venustiano Carranza,Ciudad de México,Colonia,Michoacana,15001
15250,Ciudad de México,Venustiano Carranza,Ciudad de México,Colonia,Ampliación Michoacana,15001
15260,Ciudad de México,Venustiano Carranza,Ciudad de México,Colonia,Ampliación 20 de Noviembre,15001
15270,Ciudad de México,Venustiano Carranza,Ciudad de México,Colonia,Morelos,15001
15280,Ciudad de México,Venustiano Carranza,Ciudad de México,Colonia,Penitenciaria,15001
15290,Ciudad de México,Venustiano Carranza,Ciudad de México,Colonia,10 de Mayo,15001
15300,Ciudad de México,Venustiano Carranza,Ciudad de México,Colonia,20 de Noviembre,15001
15309,Ciudad de México,Venustiano Carranza,Ciudad de México,Colonia,5o Tramo 20 de Noviembre,15001
15310,Ciudad de México,Venustiano Carranza,Ciudad de México,Colonia,Felipe Ángeles,15001
15320,Ciudad de México,Venustiano Carranza,Ciudad de México,Colonia,Azteca,15001
15330,Ciudad de México,Venustiano Carranza,Ciudad de México,Colonia,Tres Mosqueteros,15001
15339,Ciudad de México,Venustiano Carranza,Ciudad de México,Colonia,Ampliación Venustiano Carranza,15001
15340,Ciudad de México,Venustiano Carranza,Ciudad de México,Colonia,Venustiano Carranza,15001
15350,Ciudad de México,Venustiano Carranza,Ciudad de México,Colonia,Ampliación Penitenciaria,15001
15370,Ciudad de México,Venustiano Carranza,Ciudad de México,Colonia,Progresista,15001
15380,Ciudad de México,Venustiano Carranza,Ciudad de México,Colonia,Escuela de Tiro,15001
15390,Ciudad de México,Venustiano Carranza,Ciudad de México,Colonia,7 de Julio,15001
15400,Ciudad de México,Venustiano Carranza,Ciudad de México,Colonia,Romero Rubio,15001
15410,Ciudad de México,Venustiano Carranza,Ciudad de México,Colonia,Simón Bolívar,15001
15420,Ciudad de México,Venustiano Carranza,Ciudad de México,Colonia,Ampliación Simón Bolívar,15001
15430,Ciudad de México,Venustiano Carranza,Ciudad de México,Colonia,Aquiles Serdán,15001
15440,Ciudad de México,Venustiano Carranza,Ciudad de México,Colonia,1° de Mayo,15001
15450,Ciudad de México,Venustiano Carranza,Ciudad de México,Colonia,Damián Carmona,15001
15460,Ciudad de México,Venustiano Carranza,Ciudad de México,Colonia,Revolución,15001
15470,Ciudad de México,Venustiano Carranza,Ciudad de México,Colonia,Miguel Hidalgo,15001
15500,Ciudad de México,Venustiano Carranza,Ciudad de México,Colonia,Moctezuma 1a Sección,15001
15510,Ciudad de México,Venustiano Carranza,Ciudad de México,Colonia,Pensador Mexicano,15001
15520,Ciudad de México,Venustiano Carranza,Ciudad de México,Colonia,Peñón de los Baños,15001
15530,Ciudad de México,Venustiano Carranza,Ciudad de México,Colonia,Moctezuma 2a Sección,15001
15540,Ciudad de México,Venustiano Carranza,Ciudad de México,Colonia,Santa Cruz Aviación,15001
15600,Ciudad de México,Venustiano Carranza,Ciudad de México,Colonia,Arenal 1a Sección,15001
15610,Ciudad de México,Venustiano Carranza,Ciudad de México,Colonia,Cuchilla Pantitlán,15001
15620,Ciudad de México,Venustiano Carranza,Ciudad de México,Aeropuerto,México (Licenciado Benito Juárez),15001
15630,Ciudad de México,Venustiano Carranza,Ciudad de México,Colonia,Caracol,15001
15640,Ciudad de México,Venustiano Carranza,Ciudad de México,Colonia,Arenal 4a Sección,15001
15640,Ciudad de México,Venustiano Carranza,Ciudad de México,Colonia,Arenal Puerto Aéreo,15001
15650,Ciudad de México,Venustiano Carranza,Ciudad de México,Colonia,Ampliación Caracol,15001
15660,Ciudad de México,Venustiano Carranza,Ciudad de México,Colonia,Arenal 3a Sección,15001
15670,Ciudad de México,Venustiano Carranza,Ciudad de México,Colonia,Adolfo López Mateos,15001
15680,Ciudad de México,Venustiano Carranza,Ciudad de México,Colonia,Arenal 2a Sección,15001
15700,Ciudad de México,Venustiano Carranza,Ciudad de México,Colonia,Federal,15001
15710,Ciudad de México,Venustiano Carranza,Ciudad de México,Colonia,Industrial Puerto Aéreo,15001
15730,Ciudad de México,Venustiano Carranza,Ciudad de México,Colonia,4 Árboles,15001
15740,Ciudad de México,Venustiano Carranza,Ciudad de México,Colonia,Aviación Civil,15001
15750,Ciudad de México,Venustiano Carranza,Ciudad de México,Colonia,Ampliación Aviación Civil,15001
09648,Ciudad de México,Iztapalapa,Ciudad de México,Colonia,San Pablo,09511
09660,Ciudad de México,Iztapalapa,Ciudad de México,Colonia,Citlalli,09511
09670,Ciudad de México,Iztapalapa,Ciudad de México,Colonia,Palmitas,09511
09680,Ciudad de México,Iztapalapa,Ciudad de México,Colonia,Tenorios,09511
09689,Ciudad de México,Iztapalapa,Ciudad de México,Colonia,Barranca de Guadalupe,09511
09690,Ciudad de México,Iztapalapa,Ciudad de México,Colonia,Iztlahuacán,09511
09696,Ciudad de México,Iztapalapa,Ciudad de México,Colonia,Miravalles,09511
09698,Ciudad de México,Iztapalapa,Ciudad de México,Colonia,Miguel de La Madrid Hurtado,09511
09700,Ciudad de México,Iztapalapa,Ciudad de México,Colonia,Buenavista,09291
09700,Ciudad de México,Iztapalapa,Ciudad de México,Colonia,Carlos Hank González,09291
09700,Ciudad de México,Iztapalapa,Ciudad de México,Colonia,Desarrollo Urbano Quetzalcóatl,09291
09700,Ciudad de México,Iztapalapa,Ciudad de México,Pueblo,Santa Cruz Meyehualco,09291
09704,Ciudad de México,Iztapalapa,Ciudad de México,Colonia,Degollado,09291
09705,Ciudad de México,Iztapalapa,Ciudad de México,Colonia,Degollado - Mexicatlalli,09291
09706,Ciudad de México,Iztapalapa,Ciudad de México,Colonia,San José Buenavista,09291
09708,Ciudad de México,Iztapalapa,Ciudad de México,Colonia,Mixcoatl,09291
09709,Ciudad de México,Iztapalapa,Ciudad de México,Colonia,Lomas de Santa Cruz,09291
09710,Ciudad de México,Iztapalapa,Ciudad de México,Colonia,Los Ángeles Apanoaya,09291
09720,Ciudad de México,Iztapalapa,Ciudad de México,Colonia,Francisco Villa,09291
09720,Ciudad de México,Iztapalapa,Ciudad de México,Colonia,La Era,09291
09730,Ciudad de México,Iztapalapa,Ciudad de México,Colonia,Reforma Política,09291
09740,Ciudad de México,Iztapalapa,Ciudad de México,Colonia,Presidentes de México,09291
09750,Ciudad de México,Iztapalapa,Ciudad de México,Colonia,Insurgentes,09291
09750,Ciudad de México,Iztapalapa,Ciudad de México,Colonia,La Polvorilla,09291
09750,Ciudad de México,Iztapalapa,Ciudad de México,Colonia,Las Peñas,09291
09760,Ciudad de México,Iztapalapa,Ciudad de México,Colonia,Consejo Agrarista Mexicano,09291
09769,Ciudad de México,Iztapalapa,Ciudad de México,Colonia,El Triángulo,09291
09770,Ciudad de México,Iztapalapa,Ciudad de México,Colonia,Puente Blanco,09291
09780,Ciudad de México,Iztapalapa,Ciudad de México,Colonia,Año de Juárez,09291
09780,Ciudad de México,Iztapalapa,Ciudad de México,Colonia,Lomas de San Lorenzo,09291
09790,Ciudad de México,Iztapalapa,Ciudad de México,Pueblo,San Lorenzo Tezonco,09291
09800,Ciudad de México,Iztapalapa,Ciudad de México,Pueblo,Culhuacán,09821
09800,Ciudad de México,Iztapalapa,Ciudad de México,Colonia,El Mirador,09821
09800,Ciudad de México,Iztapalapa,Ciudad de México,Colonia,Estrella Culhuacán,09821
09800,Ciudad de México,Iztapalapa,Ciudad de México,Colonia,Fuego Nuevo,09821
09800,Ciudad de México,Iztapalapa,Ciudad de México,Colonia,San Antonio Culhuacán,09821
09800,Ciudad de México,Iztapalapa,Ciudad de México,Barrio,San Antonio Culhuacán,09821
09800,Ciudad de México,Iztapalapa,Ciudad de México,Barrio,San Simón Culhuacán,09821
09800,Ciudad de México,Iztapalapa,Ciudad de México,Barrio,Tula,09821
09800,Ciudad de México,Iztapalapa,Ciudad de México,Colonia,Valle de Luces,09821
09810,Ciudad de México,Iztapalapa,Ciudad de México,Colonia,Granjas Esmeralda,09821
09810,Ciudad de México,Iztapalapa,Ciudad de México,Colonia,Los Cipreses,09821
09810,Ciudad de México,Iztapalapa,Ciudad de México,Colonia,Minerva,09821
09810,Ciudad de México,Iztapalapa,Ciudad de México,Colonia,Progreso del Sur,09821
09819,Ciudad de México,Iztapalapa,Ciudad de México,Colonia,Valle del Sur,09821
09820,Ciudad de México,Iztapalapa,Ciudad de México,Colonia,El Santuario,09821
09820,Ciudad de México,Iztapalapa,Ciudad de México,Colonia,Estrella del Sur,09821
09820,Ciudad de México,Iztapalapa,Ciudad de México,Colonia,Ricardo Flores Magón,09821
09820,Ciudad de México,Iztapalapa,Ciudad de México,Colonia,Santa Isabel Industrial,09821
09828,Ciudad de México,Iztapalapa,Ciudad de México,Colonia,Ampliación Ricardo Flores Magón,09821
09829,Ciudad de México,Iztapalapa,Ciudad de México,Colonia,Ampliación El Santuario,09821
09830,Ciudad de México,Iztapalapa,Ciudad de México,Colonia,El Manto,09821
09830,Ciudad de México,Iztapalapa,Ciudad de México,Colonia,El Molino,09821
09830,Ciudad de México,Iztapalapa,Ciudad de México,Colonia,Lomas El Manto,09821
09830,Ciudad de México,Iztapalapa,Ciudad de México,Colonia,Los Ángeles,09821
09830,Ciudad de México,Iztapalapa,Ciudad de México,Colonia,Paraje San Juan,09821
09837,Ciudad de México,Iztapalapa,Ciudad de México,Colonia,San Miguel 8va. Ampliación,09821
16310,Ciudad de México,Xochimilco,Ciudad de México,Colonia,La Cañada,16001
16320,Ciudad de México,Xochimilco,Ciudad de México,Colonia,San Lucas Oriente,16001
16340,Ciudad de México,Xochimilco,Ciudad de México,Colonia,Texmic,16001
16400,Ciudad de México,Xochimilco,Ciudad de México,Pueblo,San Lorenzo Atemoaya,16001
16410,Ciudad de México,Xochimilco,Ciudad de México,Colonia,Lomas de Tonalco,16001
16420,Ciudad de México,Xochimilco,Ciudad de México,Colonia,San Jerónimo,16001
16428,Ciudad de México,Xochimilco,Ciudad de México,Colonia,El Jazmín,16001
16429,Ciudad de México,Xochimilco,Ciudad de México,Colonia,Rancho Tejomulco,16001
16430,Ciudad de México,Xochimilco,Ciudad de México,Colonia,Xochipilli,16001
16440,Ciudad de México,Xochimilco,Ciudad de México,Colonia,Año de Juárez,16001
16443,Ciudad de México,Xochimilco,Ciudad de México,Barrio,Pocitos,16001
16450,Ciudad de México,Xochimilco,Ciudad de México,Pueblo,Santa María Nativitas,16001
16457,Ciudad de México,Xochimilco,Ciudad de México,Colonia,Lomas de Nativitas,16001
16459,Ciudad de México,Xochimilco,Ciudad de México,Colonia,Ampliación Nativitas,16001
16500,Ciudad de México,Xochimilco,Ciudad de México,Pueblo,Santa Cruz Acalpixca,16001
16513,Ciudad de México,Xochimilco,Ciudad de México,Barrio,Apatlaco,16001
16513,Ciudad de México,Xochimilco,Ciudad de México,Barrio,Del Puente,16001
16514,Ciudad de México,Xochimilco,Ciudad de México,Barrio,La Gallera,16001
16514,Ciudad de México,Xochimilco,Ciudad de México,Barrio,Tetitla,16001
16514,Ciudad de México,Xochimilco,Ciudad de México,Barrio,Calpulco,16001
16520,Ciudad de México,Xochimilco,Ciudad de México,Barrio,La Planta,16001
16530,Ciudad de México,Xochimilco,Ciudad de México,Barrio,Las Cruces,16001
16530,Ciudad de México,Xochimilco,Ciudad de México,Barrio,Las Flores,16001
16533,Ciudad de México,Xochimilco,Ciudad de México,Barrio,Ahualapa,16001
16550,Ciudad de México,Xochimilco,Ciudad de México,Colonia,Valle de Santa María,16001
16600,Ciudad de México,Xochimilco,Ciudad de México,Pueblo,San Gregorio Atlapulco,16001
16604,Ciudad de México,Xochimilco,Ciudad de México,Barrio,San Andrés,16001
16605,Ciudad de México,Xochimilco,Ciudad de México,Barrio,Los Reyes,16001
16606,Ciudad de México,Xochimilco,Ciudad de México,Barrio,3 de Mayo,16001
16607,Ciudad de México,Xochimilco,Ciudad de México,Barrio,San Antonio,16001
16609,Ciudad de México,Xochimilco,Ciudad de México,Barrio,La Candelaria,16001
16610,Ciudad de México,Xochimilco,Ciudad de México,Pueblo,San Luis Tlaxialtemalco,16001
16614,Ciudad de México,Xochimilco,Ciudad de México,Barrio,Niños Héroes,16001
16615,Ciudad de México,Xochimilco,Ciudad de México,Barrio,La Asunción,16001
16616,Ciudad de México,Xochimilco,Ciudad de México,Barrio,Santa Cecilia,16001
16617,Ciudad de México,Xochimilco,Ciudad de México,Barrio,San Sebastián,16001
16620,Ciudad de México,Xochimilco,Ciudad de México,Barrio,San José,16001
16629,Ciudad de México,Xochimilco,Ciudad de México,Barrio,La Guadalupana,16001
16629,Ciudad de México,Xochimilco,Ciudad de México,Barrio,San Juan,16001
16630,Ciudad de México,Xochimilco,Ciudad de México,Barrio,San Juan Moyotepec,16001
16640,Ciudad de México,Xochimilco,Ciudad de México,Barrio,San Juan Minas,16001
16710,Ciudad de México,Xochimilco,Ciudad de México,Colonia,Quirino Mendoza,16001
16720,Ciudad de México,Xochimilco,Ciudad de México,Colonia,Del Carmen,16001
16739,Ciudad de México,Xochimilco,Ciudad de México,Colonia,San Isidro,16001
16740,Ciudad de México,Xochimilco,Ciudad de México,Colonia,Guadalupita,16001
16749,Ciudad de México,Xochimilco,Ciudad de México,Colonia,Las Animas,16001
16750,Ciudad de México,Xochimilco,Ciudad de México,Barrio,Calyequita,16001
16770,Ciudad de México,Xochimilco,Ciudad de México,Colonia,San Felipe,16001
16776,Ciudad de México,Xochimilco,Ciudad de México,Colonia,Santiaguito,16001
16776,Ciudad de México,Xochimilco,Ciudad de México,Colonia,El Mirador,16001
16780,Ciudad de México,Xochimilco,Ciudad de México,Colonia,Cerrillos Primera Sección,16001
16780,Ciudad de México,Xochimilco,Ciudad de México,Colonia,El Sacrificio,16001
16780,Ciudad de México,Xochimilco,Ciudad de México,Colonia,Cristo Rey,16001
16780,Ciudad de México,Xochimilco,Ciudad de México,Colonia,Cerrillos Segunda Sección,16001
16780,Ciudad de México,Xochimilco,Ciudad de México,Colonia,Cerrillos Tercera Sección,16001
16797,Ciudad de México,Xochimilco,Ciudad de México,Colonia,Nativitas,16001
16799,Ciudad de México,Xochimilco,Ciudad de México,Colonia,Las Mesitas,16001
16800,Ciudad de México,Xochimilco,Ciudad de México,Pueblo,San Mateo Xalpa,16001
16810,Ciudad de México,Xochimilco,Ciudad de México,Pueblo,San Andrés Ahuayucan,16001
15800,Ciudad de México,Venustiano Carranza,Ciudad de México,Colonia,Jamaica,15001
15810,Ciudad de México,Venustiano Carranza,Ciudad de México,Colonia,Merced Balbuena,15001
15820,Ciudad de México,Venustiano Carranza,Ciudad de México,Colonia,Lorenzo Boturini,15001
15830,Ciudad de México,Venustiano Carranza,Ciudad de México,Colonia,Artes Gráficas,15001
15840,Ciudad de México,Venustiano Carranza,Ciudad de México,Colonia,Sevilla,15001
15850,Ciudad de México,Venustiano Carranza,Ciudad de México,Colonia,Magdalena Mixiuhca,15001
15860,Ciudad de México,Venustiano Carranza,Ciudad de México,Pueblo,La Magdalena Mixiuhca,15001
15870,Ciudad de México,Venustiano Carranza,Ciudad de México,Colonia,Aarón Sáenz,15001
15900,Ciudad de México,Venustiano Carranza,Ciudad de México,Colonia,Jardín Balbuena,15001
15960,Ciudad de México,Venustiano Carranza,Ciudad de México,Colonia,Del Parque,15001
15970,Ciudad de México,Venustiano Carranza,Ciudad de México,Colonia,Aeronáutica Militar,15001
15980,Ciudad de México,Venustiano Carranza,Ciudad de México,Colonia,24 de Abril,15001
15990,Ciudad de México,Venustiano Carranza,Ciudad de México,Colonia,Álvaro Obregón,15001
16000,Ciudad de México,Xochimilco,Ciudad de México,Barrio,La Concepción Tlacoapa,16001
16000,Ciudad de México,Xochimilco,Ciudad de México,Barrio,San Antonio,16001
16000,Ciudad de México,Xochimilco,Ciudad de México,Barrio,San Juan,16001
16010,Ciudad de México,Xochimilco,Ciudad de México,Colonia,Bosque Residencial del Sur,16001
16010,Ciudad de México,Xochimilco,Ciudad de México,Colonia,Las Peritas,16001
16010,Ciudad de México,Xochimilco,Ciudad de México,Colonia,Paseos del Sur,16001
16010,Ciudad de México,Xochimilco,Ciudad de México,Colonia,San Bartolo El Chico,16001
16020,Ciudad de México,Xochimilco,Ciudad de México,Colonia,San Juan Tepepan,16001
16020,Ciudad de México,Xochimilco,Ciudad de México,Pueblo,Santa María Tepepan,16001
16029,Ciudad de México,Xochimilco,Ciudad de México,Colonia,Ampliación Tepepan,16001
16030,Ciudad de México,Xochimilco,Ciudad de México,Colonia,Huichapan,16001
16030,Ciudad de México,Xochimilco,Ciudad de México,Colonia,La Noria,16001
16030,Ciudad de México,Xochimilco,Ciudad de México,Colonia,Potrero de San Bernardino,16001
16030,Ciudad de México,Xochimilco,Ciudad de México,Colonia,Ampliación La Noria,16001
16034,Ciudad de México,Xochimilco,Ciudad de México,Barrio,18,16001
16035,Ciudad de México,Xochimilco,Ciudad de México,Colonia,San Lorenzo La Cebada,16001
16035,Ciudad de México,Xochimilco,Ciudad de México,Colonia,Rinconada Coapa,16001
16036,Ciudad de México,Xochimilco,Ciudad de México,Equipamiento,Mercado de Flores Plantas y Hortalizas,16001
16038,Ciudad de México,Xochimilco,Ciudad de México,Colonia,Ampliación San Marcos Norte,16001
16040,Ciudad de México,Xochimilco,Ciudad de México,Barrio,La Asunción,16001
16040,Ciudad de México,Xochimilco,Ciudad de México,Barrio,San Lorenzo,16001
16050,Ciudad de México,Xochimilco,Ciudad de México,Colonia,Jardines del Sur,16001
16050,Ciudad de México,Xochimilco,Ciudad de México,Barrio,San Marcos,16001
16050,Ciudad de México,Xochimilco,Ciudad de México,Colonia,Tierra Nueva,16001
16059,Ciudad de México,Xochimilco,Ciudad de México,Colonia,"Pueblo Santiago Tepalcatlalpan, U.H. Rinconada del Sur",16001
16060,Ciudad de México,Xochimilco,Ciudad de México,Colonia,El Mirador,16001
16070,Ciudad de México,Xochimilco,Ciudad de México,Barrio,Belén,16001
16070,Ciudad de México,Xochimilco,Ciudad de México,Barrio,El Rosario,16001
16070,Ciudad de México,Xochimilco,Ciudad de México,Barrio,La Guadalupita,16001
16070,Ciudad de México,Xochimilco,Ciudad de México,Barrio,Santa Crucita,16001
16080,Ciudad de México,Xochimilco,Ciudad de México,Barrio,La Santísima,16001
16080,Ciudad de México,Xochimilco,Ciudad de México,Barrio,San Cristóbal,16001
16080,Ciudad de México,Xochimilco,Ciudad de México,Barrio,San Diego,16001
16080,Ciudad de México,Xochimilco,Ciudad de México,Barrio,San Esteban,16001
16083,Ciudad de México,Xochimilco,Ciudad de México,Barrio,Caltongo,16001
16090,Ciudad de México,Xochimilco,Ciudad de México,Barrio,San Pedro,16001
16090,Ciudad de México,Xochimilco,Ciudad de México,Colonia,Tablas de San Lorenzo,16001
16090,Ciudad de México,Xochimilco,Ciudad de México,Barrio,Xaltocan,16001
16100,Ciudad de México,Xochimilco,Ciudad de México,Pueblo,Santa Cruz Xochitepec,16001
16200,Ciudad de México,Xochimilco,Ciudad de México,Pueblo,Santiago Tepalcatlalpan,16001
16210,Ciudad de México,Xochimilco,Ciudad de México,Colonia,Pueblo Santiago Tepalcatlalpan U.H. Res. Santiago,16001
16210,Ciudad de México,Xochimilco,Ciudad de México,Colonia,La Concha,16001
16240,Ciudad de México,Xochimilco,Ciudad de México,Colonia,Tlaxopan,16001
16300,Ciudad de México,Xochimilco,Ciudad de México,Pueblo,San Lucas Xochimanca,16001
16810,Ciudad de México,Xochimilco,Ciudad de México,Colonia,Santa Inés,16001
16810,Ciudad de México,Xochimilco,Ciudad de México,Colonia,Rosario Tlali,16001
16813,Ciudad de México,Xochimilco,Ciudad de México,Barrio,El Calvario,16001
